DrugID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
24856436,0.244495393,0.894892479,0.847422275,0.861257574,0.842829464,0.847230856,0.842424095,0.796498609,0.860619986,0.805727654,0.815939368,0.736785368,0.779567555,0.684200143,0.584017079,0.525295483,6.89E-07,0.429879058,0.753737408,0.713970412,0.83030313,0.921631556,0.53771055,0.930530484,0.363529909,0.818033238,0.46411162,0.458968973,0.453222504,0.456266556,0.116997778,0.850730034,0.812241186,0.999998998,0.807589114,0.716454441,0.613522035,0.840206999,0.682701328,0.223770062,0.682701328,0.632368766,0.80938226,0.616323894,0.171372601,0.763814987,0.367644691,0.872369749,0.822241415,0.707278687,0.920168271,9.94E-22,0.918732282,0.5,0.358206967,0.952576381,0.917645021,0.979837148,0.731660206,0.808272143,5.70E-08,0.589125664,0,0.980001175,0.880663973,0.881284205,0.791394167,0.693250526,0.99558948,0.84332052,0.975481767,1.18E-10,0.31225737,0.930608021,0.956623406,0.999948165,0.258044377,0.83643583,0.925699442,0.481839077,0.885181578,0.188415778,0.723272062,0.167096874,0.969813661,8.79E-24,0.531226356,0.912527144,0.796320904,5.30E-05,0.700133641,0.81846237,0.99752725,0,9.80E-13,0.861853657,0.56128398,2.86E-09,0.364789991,0.829891746,2.99E-06,0.991131169,5.30E-05,0.795137136,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.999836455,5.30E-05,0.998653446,0.959350452,0.022341127,5.71E-19,0.999247139,9.64E-10,7.11E-15,5.84E-13,0.974713704,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.987052199,0.598257153,0.164332634,0.000837777,0.999999598,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.999999948,7.14E-07,2.64E-12,0.942785002,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0.945900613,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.201805555
5311,0.772872722,0.04860728,0.117497801,0.119428177,0.089480081,0.113308067,0.149402429,0.10419844,0.107450311,0.064623725,0.093370816,0.055457648,0.088879706,0.05373012,4.07E-10,0.511302312,6.89E-07,0.419230466,0.355953046,0.706408308,9.26E-11,0.361216749,0.651996594,0.169193221,0.376283032,0.088421958,0.138694277,0.094408516,0.089017416,0.62084372,0.802677072,0.106301735,0.080450472,0.999998998,0.222551119,0.640163034,0.800871067,0.098914958,0.151635923,0.128666139,0.151635923,0.355818097,0.09461346,0.348072375,0.534192128,0.861962699,0.275582055,0.10255733,0.085886625,0.842343704,0.305168451,9.94E-22,0.142492255,0.062963133,0.358206967,4.83E-15,0.083757738,0.168438018,0.855890346,0.207512384,5.70E-08,0.692633401,0,1.14E-21,2.40E-23,0.150561365,0.139280564,5.76E-21,3.61E-15,0.916271453,1.74E-22,1.18E-10,0.831622601,0.666362709,4.61E-10,0.157072376,0.5675189,0.196206139,0.435502924,0.027500884,0.026103288,0.590890668,0.396214717,0.167096874,0.210985704,8.79E-24,0.711687993,0.183906904,0.15731769,5.30E-05,1.43E-16,0.640057104,0.983837341,0,9.80E-13,0.13367349,0.462901269,2.86E-09,0.709363932,0.256137386,2.99E-06,0.277639012,5.30E-05,0.568490372,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11E-15,0.16834648,0.167982932,6.87E-10,0.838411761,0.164332634,1,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.898641578,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,0.999984031,0.166633397,0.212221886
24978538,0.006767127,0.999437505,0.994023587,0.992402192,0.995258107,0.993650809,0.991861407,0.997012493,0.991601659,0.996977106,0.989336853,0.996674568,0.984576736,0.995070549,0.948405727,0.96926802,6.89E-07,0.387917339,0.972615998,0.987615052,0.960364127,0.547154511,0.715502314,0.90697409,0.772609857,0.996052523,0.106308881,0.1307942,0.15834197,0.615744675,0.104407558,0.994025877,0.996286085,0.999998998,0.993777926,0.989156424,0.982711827,0.994820282,0.877265037,0.917764742,0.877265037,0.988629789,0.013945381,0.938034271,0.024590777,0.772593086,0.995592319,0.994921599,0.996672391,0.707278687,0.948470087,0.999952139,0.957848306,0.964560347,0.998447515,4.83E-15,0.917645021,0.990681967,0.731660206,0.991736144,5.70E-08,0.967799482,0,0.996527428,0.942792245,0.995565964,0.603027464,0.418420071,3.61E-15,0.145980119,0.999097857,0.88739103,0.825829253,0.944833634,0.990503572,0.999995893,0.875210922,0.99829034,0.999198744,0.81692007,0.995339366,0.935157515,0.995441048,0.167096874,0.573446631,0.985538915,0.897654389,0.99182059,0.982719552,5.30E-05,1.43E-16,0.795824763,0.998670925,0,0.994198831,0.980060803,0.85824663,0.934835514,0.871370381,0.996935537,0.999490234,0.970668157,5.30E-05,0.893014661,5.30E-05,0.99635507,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.959843265,0.01293958,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.713160824,0.838411761,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.999999451,0.999999948,0.753321287,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.998447725,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,0.993660818,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,0.999999971,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0.945900613,8.34E-25,5.30E-05,0.156951066,4.03E-08,0.999999999,0.999956513,1,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.017755866
23725625,0.101464009,0.778958982,0.680131255,0.66121338,0.618186485,0.713478443,0.723466447,0.655678434,0.741397911,0.653485414,0.775436424,0.684500547,0.742741061,0.637567484,0.595593901,0.808414016,6.89E-07,0.891329264,0.922587395,0.574271245,0.644047575,0.862945867,0.53771055,0.32487134,7.52E-13,0.65663598,0.29490635,0.270445904,0.344913841,0.456266556,0.219409561,0.7065301,0.662617755,0.999998998,0.59537507,0.515519369,0.494816186,0.667969383,0.906107326,0.144221311,0.906107326,0.588891097,0.087692073,0.56943242,0.383216273,0.845741714,0.251321683,0.640835916,0.657501689,0.436076719,0.694831549,0.999952139,0.918732282,0.937036867,0.635287782,0.865038246,0.617764784,0.307072713,0.47446924,0.620811562,5.70E-08,0.214297517,0.895426771,0.980001175,0.942792245,0.70805729,0.344810951,0.470056246,3.61E-15,0.842363838,0.993595349,1.18E-10,0.819595508,0.796703847,0.958049529,0.157072376,0.46654306,0.438618368,0.92686112,0.64081015,0.885181578,0.545348096,0.551833538,0.167096874,0.81602774,0.98763733,0.398652611,0.745403413,0.775396199,5.30E-05,1.43E-16,0.330557103,0.975876859,0,9.80E-13,0.794358064,0.527041783,0.96780608,0.650875659,0.532613322,2.99E-06,0.98554162,5.30E-05,0.656389895,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.735481507,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.901222735,0.999986066,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11E-15,0.16834648,0.167982932,0.713160824,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.898641578,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0.945900613,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.643988835
135539077,0.551144458,0.693042799,0.779767973,0.797657502,0.770281745,0.775303983,0.793032889,0.736606835,0.77697168,0.697375714,0.74673131,0.648730516,0.730757114,0.622811863,4.07E-10,0.713877385,6.89E-07,0.952861962,0.64784302,0.859049231,0.644047575,0.381257372,0.708518749,0.473088617,0.568053142,0.743615535,0.545765992,0.481591483,0.430286184,0.545663087,0.275861189,0.775150909,0.732122953,0.999998998,0.775135253,0.760790101,0.608262226,0.765326382,0.509005489,0.954642288,0.509005489,0.603619288,0.059000934,0.585147148,0.537802951,0.021807075,0.681687673,0.763795837,0.746544956,0.842343704,0.806327712,9.94E-22,0.918732282,0.5,0.635287782,0.865038246,0.617764784,0.82271511,0.855890346,0.620811562,5.70E-08,0.589125664,0,0.980001175,0.880663973,0.825115942,0.882502388,0.710067523,0.995581722,0.145980119,0.977808184,1.18E-10,0.623754656,9.05E-08,4.61E-10,0.157072376,0.720171989,0.414655977,0.770165286,0.826553993,0.614412537,0.854569138,0.135141821,0.167096874,0.615839055,8.79E-24,0.645532356,0.831071354,0.458695102,5.30E-05,0.77594546,0.314426234,6.95E-13,0.773265811,9.80E-13,0.802992437,0.529540019,2.86E-09,0.81703875,0.439459656,2.99E-06,0.993531611,5.30E-05,0.815454111,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.954357323,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.796811614,0.165079548,1,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.522329168,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,0.999999971,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0.980290979,0.98041,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.331593467
6450551,0.368164309,0.696053196,0.482204655,0.467273054,0.48965811,0.550191866,0.460577643,0.498084751,0.366168095,0.457028296,0.38077765,0.508088586,0.368318806,0.535222882,4.07E-10,0.264869665,6.89E-07,0.218592553,0.131845503,0.717213827,9.26E-11,0.768613544,0.783858214,0.595997115,7.52E-13,0.48551709,0.442692188,0.673150528,0.840115425,0.065842014,0.26951435,0.523328652,0.502091302,0.999998998,0.4272599,0.503969494,0.487760692,0.529185951,0.241346026,0.167580637,0.241346026,0.414332147,0.480448727,0.407468146,0.699464667,0.821514902,0.788313025,0.597165702,0.482774327,0.707278687,0.305168451,9.94E-22,0.142492255,0.062963133,0.635287782,0.92731029,0.917645021,0.307072713,0.731660206,0.346464367,5.70E-08,0.33566922,0,1.14E-21,2.40E-23,0.428541107,0.139280564,5.76E-21,3.61E-15,0.145980119,0.977808184,1.18E-10,0.833893522,9.05E-08,0.958049529,0.157072376,0.552192381,0.798028364,0.678413909,0.791373357,0.614412537,0.182881065,0.918899464,0.167096874,0.831877462,8.79E-24,0.184616205,0.245080343,0.855617674,5.30E-05,1.43E-16,0.314426234,6.95E-13,0,0.985746201,0.354531984,1.20E-11,2.86E-09,0.413023847,0.916989341,2.99E-06,0.993718328,5.30E-05,0.466294196,5.30E-05,0.946274158,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.021833044,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.942307104,0.999986066,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.522329168,0.838411761,0.164332634,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.390805008
135398516,0.397695982,0.774159677,0.590348579,0.581429446,0.532108846,0.63213799,0.621159789,0.543029866,0.649444424,0.545967805,0.748500505,0.650905033,0.781883068,0.687198299,0.603410636,0.525295483,6.89E-07,0.420024705,0.776726785,0.830271219,0.651647122,0.535405241,0.622103607,0.464949744,0.753652927,0.561382592,0.861795817,0.900091218,0.915240091,0.456266556,0.200829222,0.621989996,0.565580731,0.999998998,0.45780299,0.335791266,0.370848209,0.573075133,0.120879563,0.860455173,0.120879563,0.767726585,0.578604755,0.766877966,0.30121414,0.125565595,0.451604253,0.573453842,0.559881384,0.909485173,0.875952629,0.999952139,0.142492255,0.5,0.358206967,0.952576381,0.917645021,0.82271511,0.855890346,0.727065203,5.70E-08,0.214297517,0.895426771,1.14E-21,0.880663973,0.608673253,0.800143392,0.965285011,0.985183485,0.145980119,1.74E-22,0.898279735,0.31225737,0.883991275,0.958049529,0.157072376,0.257864006,0.465945985,0.243019896,0.82477715,0.885181578,0.582293604,0.719486077,0.167096874,0.922407534,0.98763733,0.622278111,0.44093243,0.216785315,5.30E-05,0.749147676,0.624285293,0.984407356,0.709806361,9.80E-13,0.618694484,0.245298863,0.939529362,0.694408656,0.260044035,2.99E-06,0.994892544,5.30E-05,0.901078012,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.999976465,5.30E-05,0.998653446,0.399820633,0.021831332,1,3.32E-10,9.64E-10,1,5.84E-13,0.974713704,0.999986066,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11E-15,0.16834648,0.167982932,0.844424204,0.598257153,0.999887438,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.986914419,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.999995363,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.999224706,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.321530287
24964624,0.348427328,0.896073891,0.602186403,0.612398294,0.565244895,0.682070921,0.685511451,0.613054887,0.727552578,0.636753646,0.804064817,0.721232654,0.78550384,0.691902377,4.07E-10,0.264869665,6.89E-07,0.397332986,0.134124382,0.877501686,0.828327645,0.385584352,0.622103607,0.937766046,0.621522271,0.565021907,0.238132905,0.345729829,0.403811343,0.188534695,0.16504776,0.666219603,0.573418422,0.999998998,0.429527105,0.276201522,0.363891325,0.626515576,0.228224744,0.155661009,0.228224744,0.878902503,0.724232155,0.822847307,0.603186052,0.867353642,0.708414494,0.695728352,0.563722177,0.842343704,0.5,0.999952139,0.142492255,0.5,0.635287782,0.952576381,0.98903775,0.492264867,0.731660206,0.346464367,5.70E-08,0.117447624,0.895426771,1.14E-21,0.880663973,0.586902896,0.155431065,5.76E-21,0.984412842,0.145980119,1.74E-22,0.891884936,0.059983379,0.930220094,0.958049529,0.157072376,0.826866022,0.542222509,0.67376585,0.439810556,0.975236207,0.12445963,0.366509521,0.167096874,0.801985698,0.986924807,0.509570314,0.030449467,0.891812914,5.30E-05,0.759979125,0.668828245,6.95E-13,0,9.80E-13,0.180513252,0.281489104,2.86E-09,0.477680211,0.923130045,2.99E-06,0.996481161,5.30E-05,0.682266854,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.962941752,0.999986066,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.713160824,0.598257153,0.999887438,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.997856192,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999999156,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.313781125
1401,0.683306153,0.735889605,0.886566291,0.916250011,0.905986919,0.864048632,0.881950708,0.846042754,0.875769288,0.826116854,0.749908012,0.652637798,0.695459447,0.580509812,0.580584691,0.264869665,6.89E-07,0.221986896,0.840935161,0.905669369,9.26E-11,0.786800176,0.687283791,0.899246546,0.730355135,0.855109548,0.248019988,0.23525632,0.202283886,0.733669558,0.190752958,0.86980733,0.838102989,0.999998998,0.908110827,0.913924398,0.858859051,0.873916814,0.519458134,0.878602472,0.519458134,0.815177215,0.90574576,0.819422073,0.496126748,0.10578216,0.867657291,0.902744156,0.859646252,0.842343704,0.920168271,9.94E-22,0.142492255,0.062963133,0.358206967,0.92731029,0.617764784,0.910336415,0.855890346,0.808272143,5.70E-08,0.908119943,0,1.14E-21,2.40E-23,0.922895246,0.885601002,0.850981503,0.984412842,0.84332052,1.74E-22,0.899613565,0.347430275,0.887447302,0.956623406,0.157072376,0.289530983,0.969208796,0.827400623,0.557949635,0.396613874,0.561764282,0.735001611,0.167096874,0.931142729,8.79E-24,0.835209972,0.945487626,0.158432553,5.30E-05,0.760404652,0.95260244,0.997323074,0.773265811,9.80E-13,0.884380398,1.20E-11,2.86E-09,0.809393202,0.258085661,2.99E-06,0.993438139,5.30E-05,0.841344574,5.30E-05,0.5,1,5.30E-05,5.30E-05,1,5.30E-05,0.998653446,0.967056746,0.023442766,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.942307104,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.844424204,0.935006288,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.898641578,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,0.847532931,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.999941068,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,0.999199217,0.999999984,0.113725093
10184653,0.460998701,0.746532755,0.772822999,0.748223948,0.759716849,0.775354665,0.71579301,0.689022018,0.70165064,0.664174952,0.579362669,0.523880831,0.542725663,0.468005847,0.595593901,0.492758456,6.89E-07,0.559083285,0.966061796,0.170206184,0.896424503,0.759149971,0.590875519,0.598222121,0.851994208,0.788855532,0.885430473,0.948117386,0.957059035,0.384937544,0.305535861,0.775150909,0.796562762,0.999998998,0.778578937,0.799350102,0.707913735,0.779057773,0.787110776,0.7758474,0.787110776,0.386543699,0.032299507,0.379557578,0.426386138,0.214369009,0.740008308,0.776271981,0.793585992,0.707278687,0.806327712,9.94E-22,0.918732282,0.5,0.635287782,0.865038246,0.617764784,0.82271511,0.731660206,0.808272143,5.70E-08,0.692633401,0,0.980001175,0.880663973,0.813345027,0.885601002,0.968288999,3.61E-15,0.842363838,1.74E-22,1.18E-10,0.31225737,0.882406041,4.61E-10,0.157072376,0.35762964,0.477121939,0.841508627,0.896877023,0.614412537,0.750544184,0.951995283,0.167096874,0.590454404,8.79E-24,0.246839805,0.918034682,0.54604498,5.30E-05,0.699547846,0.807817473,0.998326546,0.709806361,0.985489826,0.816487484,0.460528584,0.938642135,0.086765849,0.55984294,0.999490234,0.9857295,5.30E-05,0.677997743,5.30E-05,0.993610113,1,5.30E-05,5.30E-05,0.799403931,5.30E-05,0.998653446,0.734298966,0.024160517,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.901222735,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.713160824,0.838411761,0.164332634,0.000837777,0.999999598,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.942785002,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,0.847532931,2.11E-16,1.17E-09,0.970069374,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.299866911
24866313,0.002423908,0.966231796,0.924395201,0.927004505,0.918335222,0.947676789,0.938484866,0.919566622,0.925197683,0.894181069,0.939336308,0.909624313,0.931564678,0.897672833,4.07E-10,0.511302312,6.89E-07,0.58456696,0.80878878,0.970839636,9.26E-11,0.765811434,0.734451077,0.936765935,7.52E-13,0.92215413,0.108141542,0.212154251,0.348411284,0.353508414,0.020931962,0.94131265,0.923754148,0.999998998,0.886353088,0.878967019,0.696883679,0.935783718,0.679498903,0.18991745,0.679498903,0.319428522,0.148919594,0.310249907,0.661650085,0.798485563,0.574225229,0.943561931,0.926374304,0.707278687,0.948470087,9.94E-22,0.957848306,0.937036867,0.635287782,0.952576381,0.98903775,0.910336415,0.731660206,0.867591456,5.70E-08,0.589125664,0,0.996527428,0.942792245,0.951035913,0.610324566,0.463384185,0.985211881,0.916271453,1.74E-22,1.18E-10,0.970019294,0.807739929,0.958049529,0.157072376,6.03E-26,0.958603747,0.99920568,0.681310618,0.995339366,0.313536806,0.839870105,0.167096874,0.991054447,0.98763733,0.11338539,0.960076282,0.868106202,5.30E-05,0.760438425,0.611645654,0.994857612,0,9.80E-13,0.950784189,0.462901269,0.939529362,0.086765849,0.956707621,2.99E-06,0.995850112,5.30E-05,0.877750864,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.998781006,5.30E-05,0.998653446,0.894011427,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.974713704,0.999986066,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11E-15,0.16834648,0.167982932,0.987052199,0.838411761,0.164332634,0.000837777,0.166325734,0.999620393,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.898641578,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0.945900613,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.127488411
